"","Year","N_ID","Pop","C_Rate","Ad_Ed","Child_Care","Com_House","Emp_Res","Sub_Trt","Trans_House","Recreation","Inflation","NIA"
"339",2016,8,11217.0002111206,"Low",0,53,18,0,0,0,0,1.43,0
"340",2016,86,15519.0002694901,"High",0,0,11,2,2,0,2,1.43,0
"341",2016,79,7922.00108962334,"High",0,0,1,0,0,0,2,1.43,0
"342",2016,48,17382.9985136046,"Very Low",0,0,6,0,0,0,1,1.43,0
"343",2016,115,14031.0005363562,"Medium",0,0,1,0,0,0,1,1.43,1
"344",2016,126,25758.0001727646,"High",0,0,23,3,1,0,0,1.43,0
"345",2016,9,15968.0010097401,"Low",0,37,0,0,0,0,0,1.43,0
"346",2016,93,38068.9985864865,"Medium",1,0,24,3,0,0,4,1.43,0
"347",2016,36,24601.9977745714,"Medium",0,0,0,0,0,0,1,1.43,0
"348",2016,82,32886.9969531378,"Medium",1,0,6,4,8,1,1,1.43,0
"349",2016,112,6783.99996849342,"Medium",2,0,1,1,0,0,0,1.43,1
"350",2016,88,22979.9979775157,"Very Low",0,0,9,1,0,0,1,1.43,0
"351",2016,87,24721.0000718614,"Very Low",0,0,9,0,1,0,0,1.43,0
"352",2016,134,12867.0001165831,"Medium",0,0,0,0,0,0,0,1.43,0
"353",2016,74,19395.9993217248,"High",0,0,4,1,0,0,2,1.43,0
"354",2016,121,14289.0001257167,"High",0,0,32,1,1,0,2,1.43,1
"355",2016,98,21508.9997790437,"Low",2,0,1,1,0,0,2,1.43,0
"356",2016,107,21893.0001510617,"Low",1,0,3,0,0,0,0,1.43,0
"357",2016,119,28765.9980307633,"High",2,0,7,3,0,0,0,1.43,0
"358",2016,138,23459.9979824402,"Medium",0,0,12,0,0,0,2,1.43,1
"359",2016,5,9745.9996206198,"Medium",0,33,14,0,0,0,1,1.43,1
"360",2016,129,29954.9981333306,"Very Low",0,0,0,0,0,0,1,1.43,0
"361",2016,128,24521.0001342659,"Medium",0,0,13,1,0,0,1,1.43,0
"362",2016,32,23026.0028059295,"Medium",1,0,107,0,0,0,1,1.43,0
"363",2016,11,19096.0001279432,"Low",0,41,7,0,0,0,0,1.43,0
"364",2016,117,45273.0038570855,"Very Low",0,0,50,1,0,0,2,1.43,0
"365",2016,42,28430.001001958,"Very Low",2,0,1,4,0,0,4,1.43,0
"366",2016,34,16353.9993310296,"Low",0,0,16,0,1,0,0,1.43,0
"367",2016,20,12426.9998297416,"Medium",0,40,1,0,0,0,0,1.43,0
"368",2016,72,11235.9982607673,"High",1,0,39,0,2,0,3,1.43,1
"369",2016,127,30918.0000663372,"Medium",0,0,8,3,0,1,1,1.43,0
"370",2016,122,22909.0010448516,"High",0,0,5,2,0,0,2,1.43,0
"371",2016,91,11483.999717474,"Medium",2,0,30,1,0,0,2,1.43,1
"372",2016,26,36152.9973802925,"High",0,0,4,5,1,0,2,1.43,1
"373",2016,114,8215.99919889175,"Very Low",0,0,20,0,0,0,0,1.43,0
"374",2016,76,27031.0012036586,"High",1,0,3,8,2,0,4,1.43,0
"375",2016,24,22412.0002851915,"High",2,36,40,1,0,0,3,1.43,1
"376",2016,51,52362.0001742391,"Very Low",1,0,17,0,0,0,0,1.43,0
"377",2016,37,17516.9996027513,"Low",0,0,2,0,0,0,0,1.43,0
"378",2016,131,47921.0009688239,"Very Low",0,0,0,1,0,0,1,1.43,0
"379",2016,2,34035.9994051181,"Medium",2,49,103,4,0,1,2,1.43,1
"380",2016,71,12088.00149742,"High",0,0,50,1,2,0,3,1.43,0
"381",2016,99,17289.0016137797,"Very Low",0,0,2,0,0,0,0,1.43,0
"382",2016,104,30858.0005967073,"Very Low",0,0,11,4,1,0,4,1.43,0
"383",2016,69,7982.99976714953,"Medium",0,0,39,3,1,0,2,1.43,0
"384",2016,4,10856.0009940803,"Medium",0,54,15,0,0,0,0,1.43,0
"385",2016,62,22062.0003641874,"High",0,0,48,1,0,0,3,1.43,0
"386",2016,18,11843.0003207968,"High",1,29,2,2,0,0,1,1.43,0
"387",2016,80,14413.9988858429,"Medium",1,0,1,1,0,1,0,1.43,0
"388",2016,45,35883.0007398904,"Low",0,0,12,0,0,0,0,1.43,0
"389",2016,23,11059.999428859,"Medium",0,28,1,0,0,0,0,1.43,0
"390",2016,67,8061.00004684206,"High",0,0,3,0,0,0,0,1.43,0
"391",2016,7,22774.9977113724,"Medium",0,33,1,0,0,0,0,1.43,0
"392",2016,137,55211.9990962756,"Medium",3,0,26,5,1,0,4,1.43,1
"393",2016,60,8117.9995300838,"Medium",0,0,4,0,0,0,0,1.43,0
"394",2016,52,22164.9991118255,"Very Low",0,0,0,0,0,0,1,1.43,0
"395",2016,39,23859.99685141,"Low",0,0,1,0,0,0,0,1.43,0
"396",2016,111,22936.9997004102,"Medium",0,0,12,1,0,0,2,1.43,1
"397",2016,41,9499.99942321432,"Low",2,0,0,1,0,0,0,1.43,0
"398",2016,47,27908.0004570669,"Low",2,0,3,0,0,0,0,1.43,0
"399",2016,113,18565.9998293937,"High",1,0,2,2,0,0,0,1.43,1
"400",2016,103,15605.0014130751,"Very Low",0,0,3,0,0,0,0,1.43,0
"401",2016,30,18328.000309949,"Medium",1,0,3,1,0,0,0,1.43,0
"402",2016,19,10420.9996896183,"Medium",0,62,0,0,0,0,0,1.43,0
"403",2016,132,45180.9977956872,"Low",2,0,228,6,0,0,2,1.43,0
"404",2016,83,12273.000625923,"Medium",0,0,14,1,0,0,0,1.43,0
"405",2016,29,10413.0015292024,"Low",0,0,0,0,0,0,0,1.43,0
"406",2016,12,10815.0012681307,"Low",0,51,0,1,0,0,0,1.43,0
"407",2016,116,25320.9999082044,"Very Low",0,0,0,0,1,0,0,1.43,0
"408",2016,105,15012.9989725234,"Very Low",0,0,1,0,0,0,1,1.43,0
"409",2016,100,12235.9993480322,"Low",1,0,0,0,0,0,2,1.43,0
"410",2016,135,18001.9997663562,"Medium",0,0,26,1,0,0,2,1.43,1
"411",2016,73,21425.997554791,"High",9,0,36,6,2,1,6,1.43,0
"412",2016,84,16268.9996569363,"Medium",0,0,3,0,0,0,0,1.43,0
"413",2016,64,12955.9999966919,"Medium",0,0,49,0,0,0,0,1.43,0
"414",2016,50,16614.0014990576,"Low",0,0,1,0,0,0,0,1.43,0
"415",2016,130,27383.9998076458,"Low",1,0,0,1,0,0,0,1.43,0
"416",2016,46,16287.0004417823,"Very Low",0,0,0,0,0,0,0,1.43,0
"417",2016,94,14798.9986510016,"Low",0,0,21,3,1,0,0,1.43,0
"418",2016,56,17265.0013031004,"Very Low",0,0,0,0,0,0,0,1.43,0
"419",2016,108,14723.0006983544,"Medium",0,0,1,3,0,0,0,1.43,0
"420",2016,17,35223.0000468837,"Medium",0,44,3,0,1,0,0,1.43,0
"421",2017,97,13215.000434761,"Very Low",0,0,0,0,0,0,0,1.6,0
"422",2017,27,28981.9965882574,"High",1,0,4,8,2,0,1,1.6,1
"423",2017,38,17053.999817506,"Medium",3,0,0,3,0,0,0,1.6,0
"424",2017,31,15797.0027304342,"High",1,0,48,4,0,0,0,1.6,0
"425",2017,16,26165.9990638906,"Low",0,46,0,1,0,0,1,1.6,0
"426",2017,118,28650.9992089223,"Low",1,0,15,3,0,0,0,1.6,0
"427",2017,63,22502.9990305336,"Medium",0,0,26,0,0,0,0,1.6,0
"428",2017,3,10741.0005967073,"Medium",0,60,30,1,0,0,1,1.6,1
"429",2017,55,22197.9991588515,"Very Low",0,0,1,1,0,0,1,1.6,1
"430",2017,59,17889.0009566429,"Very Low",2,0,6,0,0,0,1,1.6,0
"431",2017,106,15104.0022137083,"Low",0,0,2,0,0,1,0,1.6,0
"432",2017,14,46902.0001425567,"Medium",2,57,5,3,1,0,0,1.6,0
"433",2017,66,10072.999824375,"High",2,0,10,2,0,0,2,1.6,0
"434",2017,28,10348.000330887,"Low",0,0,7,0,0,0,0,1.6,1
"435",2017,139,17434.9990544626,"Medium",0,0,3,2,0,0,0,1.6,1
"436",2017,85,23091.0004181922,"High",2,0,10,1,0,1,2,1.6,1
"437",2017,70,29222.9987803424,"High",0,0,85,2,0,0,1,1.6,0
"438",2017,40,18730.999559402,"Low",0,0,19,1,0,0,0,1.6,0
"439",2017,61,16320.9996083326,"Medium",0,0,4,2,0,0,1,1.6,1
"440",2017,21,12960.00053784,"High",0,36,12,1,0,0,3,1.6,1
"441",2017,22,16223.9991192202,"High",0,38,6,1,0,0,0,1.6,1
"442",2017,133,13962.0004236571,"Low",0,0,0,0,0,0,0,1.6,0
"443",2017,75,34383.9980204747,"High",4,0,9,4,7,0,3,1.6,0
"444",2017,120,28186.0001556814,"High",0,0,8,1,0,1,1,1.6,0
"445",2017,123,16703.00020113,"High",1,0,15,3,0,0,1,1.6,0
"446",2017,44,22836.0007982609,"Very Low",2,0,51,2,0,0,3,1.6,1
"447",2017,92,14759.9988406692,"Medium",0,0,6,1,0,0,0,1.6,0
"448",2017,125,14156.0008035529,"Low",0,0,12,0,1,0,1,1.6,1
"449",2017,90,15062.0014794043,"Medium",0,0,16,1,1,0,0,1.6,0
"450",2017,57,11993.9999295712,"Low",0,0,0,0,0,1,0,1.6,0
"451",2017,10,11575.9992336975,"Low",0,47,0,0,0,0,0,1.6,0
"452",2017,68,12359.0006664515,"Medium",1,0,6,3,1,0,1,1.6,0
"453",2017,13,12421.0010951346,"Very Low",0,26,8,1,0,0,1,1.6,0
"454",2017,102,13278.9999752853,"Low",0,0,5,0,0,0,0,1.6,0
"455",2017,25,31781.0012168327,"Medium",1,26,83,2,1,1,1,1.6,1
"456",2017,65,15052.0000428453,"Medium",0,0,59,1,0,0,1,1.6,0
"457",2017,140,10281.000487283,"Low",0,0,0,0,0,0,0,1.6,0
"458",2017,81,17480.0005220841,"High",1,0,3,1,3,0,4,1.6,0
"459",2017,43,18256.9996576844,"Low",0,0,37,3,0,0,1,1.6,1
"460",2017,77,73848.987502589,"High",0,0,26,11,1,1,3,1.6,0
"461",2017,136,28558.0006448555,"High",2,0,26,1,0,0,4,1.6,1
"462",2017,1,35085.0011550795,"High",1,32,6,2,1,0,0,1.6,0
"463",2017,35,27339.9990670528,"Very Low",0,0,1,1,0,0,2,1.6,0
"464",2017,124,17830.9996126896,"High",1,0,16,1,0,0,3,1.6,1
"465",2017,6,22810.0004317794,"Low",1,40,5,4,0,0,1,1.6,1
"466",2017,49,13616.0013533297,"Very Low",1,0,4,0,0,0,0,1.6,0
"467",2017,33,17432.9986877935,"Medium",0,0,4,0,0,0,0,1.6,0
"468",2017,110,11567.9995812574,"Medium",0,0,1,3,0,0,2,1.6,1
"469",2017,54,19466.0002252791,"Medium",0,0,0,0,0,0,0,1.6,0
"470",2017,58,9587.00016116581,"Low",0,0,0,0,0,0,0,1.6,0
"471",2017,96,11544.0009612757,"Low",1,0,0,0,0,0,0,1.6,0
"472",2017,78,19296.0009246684,"High",2,0,76,3,1,0,11,1.6,0
"473",2017,15,9695.00018059846,"Medium",0,48,0,0,0,0,0,1.6,0
"474",2017,89,10480.9992584693,"Low",0,0,1,0,0,0,0,1.6,0
"475",2017,101,11395.0005148743,"Low",0,0,0,0,0,0,0,1.6,0
"476",2017,53,17859.9998477008,"Low",0,0,0,4,0,0,1,1.6,0
"477",2017,95,32407.0001714748,"High",0,0,16,1,2,1,2,1.6,0
"478",2017,109,10398.0000150418,"Low",0,0,0,0,0,1,1,1.6,0
"479",2017,8,11482.9999935295,"Low",0,53,18,0,0,0,0,1.6,0
"480",2017,86,15649.9992435834,"High",0,0,11,2,2,0,2,1.6,0
"481",2017,79,8041.99984656526,"High",0,0,1,0,0,0,2,1.6,0
"482",2017,48,17622.0012945393,"Low",0,0,6,0,0,0,1,1.6,0
"483",2017,115,14190.9995004768,"Medium",0,0,1,0,0,0,1,1.6,1
"484",2017,126,26054.9998931291,"Medium",0,0,23,3,1,0,0,1.6,0
"485",2017,9,16365.9989051771,"Very Low",0,37,0,0,0,0,0,1.6,0
"486",2017,93,38608.0012776727,"Medium",1,0,24,3,0,0,4,1.6,0
"487",2017,36,24962.0005545724,"Medium",0,0,0,0,0,0,1,1.6,0
"488",2017,82,34077.9998906804,"Medium",1,0,6,4,8,1,1,1.6,0
"489",2017,112,6862.99981491313,"High",2,0,1,1,0,0,0,1.6,1
"490",2017,88,23350.0013426251,"Low",0,0,9,1,0,0,1,1.6,0
"491",2017,87,25147.9987422012,"Low",0,0,9,0,1,0,0,1.6,0
"492",2017,134,13139.0012401632,"Medium",0,0,0,0,0,0,0,1.6,0
"493",2017,74,19661.0008462125,"Medium",0,0,4,1,0,0,2,1.6,0
"494",2017,121,14631.9982927384,"High",0,0,32,1,1,0,2,1.6,1
"495",2017,98,22034.9995748819,"Medium",2,0,1,1,0,0,2,1.6,0
"496",2017,107,22059.998645702,"Medium",1,0,3,0,0,0,0,1.6,0
"497",2017,119,29035.9998236625,"High",2,0,7,3,0,0,0,1.6,0
"498",2017,138,23799.0004664388,"Medium",0,0,12,0,0,0,2,1.6,1
"499",2017,5,9817.99963767185,"Medium",0,33,14,0,0,0,1,1.6,1
"500",2017,129,30353.0015770709,"Low",0,0,0,0,0,0,1,1.6,0
"501",2017,128,25219.9998524971,"Medium",0,0,13,1,0,0,1,1.6,0
"502",2017,32,23534.0008199008,"Low",1,0,107,0,0,0,1,1.6,0
"503",2017,11,19281.0006775491,"Very Low",0,41,7,0,0,0,0,1.6,0
"504",2017,117,46046.9940224768,"Low",0,0,50,1,0,0,2,1.6,0
"505",2017,42,29088.0013564719,"Low",2,0,1,4,0,0,4,1.6,0
"506",2017,34,16666.000359307,"Low",0,0,16,0,1,0,0,1.6,0
"507",2017,20,12619.0003636257,"Very Low",0,40,1,0,0,0,0,1.6,0
"508",2017,72,11697.9981595555,"High",1,0,39,0,2,0,3,1.6,1
"509",2017,127,31364.999825846,"High",0,0,8,3,0,1,1,1.6,0
"510",2017,122,23208.0007088283,"Medium",0,0,5,2,0,0,2,1.6,0
"511",2017,91,11638.0003253326,"Low",2,0,30,1,0,0,2,1.6,1
"512",2017,26,36829.9936738283,"High",0,0,4,5,1,0,2,1.6,1
"513",2017,114,8273.00085245974,"Very Low",0,0,20,0,0,0,0,1.6,0
"514",2017,76,28408.9996965352,"High",1,0,3,8,2,0,4,1.6,0
"515",2017,24,22586.99944874,"High",2,36,40,1,0,0,3,1.6,1
"516",2017,51,53660.0039224074,"Very Low",1,0,17,0,0,0,0,1.6,0
"517",2017,37,18006.9999897274,"Low",0,0,2,0,0,0,0,1.6,0
"518",2017,131,48616.0006768607,"Low",0,0,0,1,0,0,1,1.6,0
"519",2017,2,34434.9986765573,"Medium",2,49,103,4,0,1,2,1.6,1
"520",2017,71,12221.0004998743,"High",0,0,50,1,2,0,3,1.6,0
"521",2017,99,17448.000038654,"Very Low",0,0,2,0,0,0,0,1.6,0
"522",2017,104,32156.9989718594,"Very Low",0,0,11,4,1,0,4,1.6,0
"523",2017,69,8052.99939932955,"Medium",0,0,39,3,1,0,2,1.6,0
"524",2017,4,10917.9997189488,"Medium",0,54,15,0,0,0,0,1.6,0
"525",2017,62,22310.9991566574,"High",0,0,48,1,0,0,3,1.6,0
"526",2017,18,12011.0012867773,"Medium",1,29,2,2,0,0,1,1.6,0
"527",2017,80,14550.9999849257,"Medium",1,0,1,1,0,1,0,1.6,0
"528",2017,45,36467.0070529007,"Medium",0,0,12,0,0,0,0,1.6,0
"529",2017,23,11360.0002164679,"High",0,28,1,0,0,0,0,1.6,0
"530",2017,67,8101.00000500222,"High",0,0,3,0,0,0,0,1.6,0
"531",2017,7,23106.0019517118,"Low",0,33,1,0,0,0,0,1.6,0
"532",2017,137,55916.0048989056,"Medium",3,0,26,5,1,0,4,1.6,1
"533",2017,60,8167.99941190404,"Very Low",0,0,4,0,0,0,0,1.6,0
"534",2017,52,22797.9986526661,"Very Low",0,0,0,0,0,0,1,1.6,0
"535",2017,39,24381.9996445032,"Medium",0,0,1,0,0,0,0,1.6,0
"536",2017,111,23129.0016535064,"Medium",0,0,12,1,0,0,2,1.6,1
"537",2017,41,9851.00000447926,"Medium",2,0,0,1,0,0,0,1.6,0
"538",2017,47,28249.0023392154,"Low",2,0,6,0,0,0,0,1.6,0
"539",2017,113,18912.000112556,"High",1,0,2,2,0,0,0,1.6,1
"540",2017,103,15847.9989764982,"Very Low",0,0,3,0,0,0,0,1.6,0
"541",2017,30,18448.0008811969,"Medium",1,0,3,1,0,0,0,1.6,0
"542",2017,19,10695.9999201365,"Medium",0,62,0,0,0,0,0,1.6,0
"543",2017,132,45741.999665815,"Medium",2,0,228,6,0,0,2,1.6,0
"544",2017,83,12406.0001528964,"Medium",0,0,14,1,0,0,0,1.6,0
"545",2017,29,10545.0007606174,"Very Low",0,0,0,0,0,0,0,1.6,0
"546",2017,12,10894.9998920762,"Very Low",0,51,0,1,0,0,0,1.6,0
"547",2017,116,25699.9955469505,"Very Low",0,0,0,0,1,0,0,1.6,0
"548",2017,105,15194.0017901139,"Low",0,0,1,0,0,0,1,1.6,0
"549",2017,100,12458.999547729,"Low",1,0,0,0,0,0,2,1.6,0
"550",2017,135,18213.9992180363,"Medium",0,0,26,1,0,0,2,1.6,1
"551",2017,73,22012.9999548067,"High",9,0,36,6,2,1,6,1.6,0
"552",2017,84,16623.9984040962,"Medium",0,0,3,0,0,0,0,1.6,0
"553",2017,64,13079.0001227503,"Medium",0,0,49,0,0,0,0,1.6,0
"554",2017,50,16885.9995644711,"Medium",0,0,1,0,0,0,0,1.6,0
"555",2017,130,27816.0014387827,"Medium",1,0,0,1,0,0,0,1.6,0
"556",2017,46,16426.9993006474,"Very Low",0,0,0,0,0,0,0,1.6,0
"557",2017,94,15095.9996277366,"Low",0,0,21,3,1,0,0,1.6,0
"558",2017,56,17601.9990496264,"Very Low",0,0,0,0,0,0,0,1.6,0
"559",2017,108,14898.9992138347,"Medium",0,0,1,3,0,0,0,1.6,0
"560",2017,17,36044.0003178782,"Medium",0,44,3,0,1,0,0,1.6,0
"561",2018,97,13507.9986422078,"Very Low",0,0,0,0,0,0,0,2.27,0
"562",2018,27,29456.0595446938,"High",1,0,4,8,2,0,1,2.27,1
"563",2018,38,18273.5774502899,"Medium",3,0,0,3,0,0,0,2.27,0
"564",2018,31,16415.8490167227,"High",1,0,48,4,0,0,0,2.27,0
"565",2018,16,26601.0010250282,"Low",0,46,0,1,0,0,1,2.27,0
"566",2018,118,29001.7971045656,"Low",1,0,15,3,0,0,0,2.27,0
"567",2018,63,22792.0013275708,"Medium",0,0,26,0,0,0,0,2.27,0
"568",2018,3,10945.481781939,"Medium",0,60,30,1,0,0,1,2.27,1
"569",2018,55,22640.0018991122,"Very Low",0,0,1,1,0,0,1,2.27,1
"570",2018,59,18083.9981495914,"Low",2,0,6,0,0,0,1,2.27,0
"571",2018,106,15358.9993421077,"Low",0,0,2,0,0,1,0,2.27,0
"572",2018,14,48495.6178395354,"Medium",2,57,5,3,1,0,0,2.27,0
"573",2018,66,10170.9997349068,"High",2,0,10,2,0,0,2,2.27,0
"574",2018,28,10417.8884353849,"Medium",0,0,7,0,0,0,0,2.27,1
"575",2018,139,17675.9951712537,"High",0,0,3,2,0,0,0,2.27,1
"576",2018,85,23420.4826761528,"Medium",2,0,10,1,0,1,2,2.27,1
"577",2018,70,29660.4042752406,"High",0,0,85,2,0,0,1,2.27,0
"578",2018,40,19183.9992446319,"Low",0,0,19,1,0,0,0,2.27,0
"579",2018,61,16370.5147613289,"Medium",0,0,4,2,0,0,1,2.27,1
"580",2018,21,13071.9163849371,"High",0,36,12,1,0,0,3,2.27,1
"581",2018,22,16421.9989598113,"High",0,38,6,1,0,0,0,2.27,1
"582",2018,133,14204.9980611481,"Very Low",0,0,0,0,0,0,0,2.27,0
"583",2018,75,36028.2899106938,"High",4,0,9,4,7,0,3,2.27,0
"584",2018,120,28670.8644964622,"High",0,0,8,1,0,1,1,2.27,0
"585",2018,123,17050.9996585945,"High",1,0,15,3,0,0,1,2.27,0
"586",2018,44,23074.0002098785,"Low",2,0,51,2,0,0,3,2.27,1
"587",2018,92,14897.999823281,"Medium",0,0,6,1,0,0,0,2.27,0
"588",2018,125,14249.9995503547,"Low",0,0,12,0,1,0,1,2.27,1
"589",2018,90,15262.9998162676,"High",0,0,16,1,1,0,0,2.27,0
"590",2018,57,12247.712948684,"Very Low",0,0,0,0,0,1,0,2.27,0
"591",2018,10,11920.4331437537,"Low",0,47,0,0,0,0,0,2.27,0
"592",2018,68,12594.4231001743,"Medium",1,0,6,3,1,0,1,2.27,0
"593",2018,13,12398.2575512912,"Very Low",0,26,8,1,0,0,1,2.27,0
"594",2018,102,13388.0004143474,"Low",0,0,5,0,0,0,0,2.27,0
"595",2018,25,32107.7397901174,"High",1,26,83,2,1,1,1,2.27,1
"596",2018,65,15208.0009727632,"High",0,0,59,1,0,0,1,2.27,0
"597",2018,140,10314.8095503259,"Low",0,0,0,0,0,0,0,2.27,0
"598",2018,81,17751.9990305718,"Medium",1,0,3,1,3,0,4,2.27,0
"599",2018,43,18423.2575451126,"Medium",0,0,37,3,0,0,1,2.27,1
"600",2018,77,78547.3885533873,"High",0,0,26,11,1,1,3,2.27,0
"601",2018,136,28905.4622888398,"High",2,0,26,1,0,0,4,2.27,1
"602",2018,1,35773.0003770375,"High",1,32,6,2,1,0,0,2.27,0
"603",2018,35,27651.0007376177,"Low",0,0,1,1,0,0,2,2.27,0
"604",2018,124,18074.9777201492,"High",1,0,16,1,0,0,3,2.27,1
"605",2018,6,23157.0280412535,"Medium",1,40,5,4,0,0,1,2.27,1
"606",2018,49,13642.357461872,"Low",1,0,4,0,0,0,0,2.27,0
"607",2018,33,17876.0007213001,"Medium",0,0,4,0,0,0,0,2.27,0
"608",2018,110,11661.8032139328,"Medium",0,0,1,3,0,0,2,2.27,1
"609",2018,54,19697.0008260053,"Medium",0,0,0,0,0,0,0,2.27,0
"610",2018,58,9739.50008278575,"Medium",0,0,0,0,0,0,0,2.27,0
"611",2018,96,11817.0007346475,"Low",1,0,0,0,0,0,0,2.27,0
"612",2018,78,19956.0109003334,"High",2,0,76,3,1,0,11,2.27,0
"613",2018,15,9918.00058590138,"Low",0,48,0,0,0,0,0,2.27,0
"614",2018,89,10598.0007729475,"Medium",0,0,1,0,0,0,0,2.27,0
"615",2018,101,11747.0002605443,"Low",0,0,0,0,0,0,0,2.27,0
"616",2018,53,19537.3892970766,"Very Low",0,0,0,4,0,0,1,2.27,0
"617",2018,95,33204.8197103602,"High",0,0,16,1,2,1,2,2.27,0
"618",2018,109,10512.9985770619,"Low",0,0,0,0,0,1,1,2.27,0
"619",2018,8,11946.2112669682,"Low",0,53,18,0,0,0,0,2.27,0
"620",2018,86,15913.7498464323,"High",0,0,11,2,2,0,2,2.27,0
"621",2018,79,8149.51401852745,"High",0,0,1,0,0,0,2,2.27,0
"622",2018,48,17787.8061941295,"Low",0,0,6,0,0,0,1,2.27,0
"623",2018,115,14200.8275316359,"Medium",0,0,1,0,0,0,1,2.27,1
"624",2018,126,26290.3627650532,"High",0,0,23,3,1,0,0,2.27,0
"625",2018,9,16788.0005415809,"Very Low",0,37,0,0,0,0,0,2.27,0
"626",2018,93,39122.5136417782,"High",1,0,24,3,0,0,4,2.27,0
"627",2018,36,25423.4357519702,"Medium",0,0,0,0,0,0,1,2.27,0
"628",2018,82,35517.6793422663,"Medium",1,0,6,4,8,1,1,2.27,0
"629",2018,112,6959.00010727476,"High",2,0,1,1,0,0,0,2.27,1
"630",2018,88,23761.999809904,"Low",0,0,9,1,0,0,1,2.27,0
"631",2018,87,25325.1628481428,"Very Low",0,0,9,0,1,0,0,2.27,0
"632",2018,134,13404.9995788361,"Low",0,0,0,0,0,0,0,2.27,0
"633",2018,74,19979.000310865,"High",0,0,4,1,0,0,2,2.27,0
"634",2018,121,15003.0025239667,"High",0,0,32,1,1,0,2,2.27,1
"635",2018,98,22590.9993439439,"Medium",2,0,1,1,0,0,2,2.27,0
"636",2018,107,22073.9332797932,"Low",1,0,3,0,0,0,0,2.27,0
"637",2018,119,29330.9996158216,"High",2,0,7,3,0,0,0,2.27,0
"638",2018,138,24092.3245651184,"Medium",0,0,12,0,0,0,2,2.27,1
"639",2018,5,9897.00004608853,"Medium",0,33,14,0,0,0,1,2.27,1
"640",2018,129,30896.988161594,"Low",0,0,0,0,0,0,1,2.27,0
"641",2018,128,26027.5342533989,"Medium",0,0,13,1,0,0,1,2.27,0
"642",2018,32,24148.4405715195,"Low",1,0,108,0,0,0,1,2.27,0
"643",2018,11,19647.3496221517,"Very Low",0,41,7,0,0,0,0,2.27,0
"644",2018,117,46911.0020624446,"Very Low",0,0,50,1,0,0,2,2.27,0
"645",2018,42,29795.0008684855,"Low",2,0,1,4,0,0,4,2.27,0
"646",2018,34,16982.0009738016,"Low",0,0,16,0,1,0,0,2.27,0
"647",2018,20,12844.0011382286,"Low",0,40,1,0,0,0,0,2.27,0
"648",2018,72,12253.5138642568,"High",1,0,41,0,2,0,3,2.27,1
"649",2018,127,31770.8371211214,"Medium",0,0,8,3,0,1,1,2.27,0
"650",2018,122,23619.9729667506,"High",0,0,5,2,0,0,2,2.27,0
"651",2018,91,11785.9998929171,"Medium",2,0,30,1,0,0,2,2.27,1
"652",2018,26,37469.2650660583,"High",0,0,4,5,1,0,2,2.27,1
"653",2018,114,8325.99995980037,"Low",0,0,20,0,0,0,0,2.27,0
"654",2018,76,29836.3252653159,"High",1,0,3,8,2,0,4,2.27,0
"655",2018,24,23039.9956562231,"High",2,36,40,1,0,0,3,2.27,1
"656",2018,51,55056.9924452967,"Low",1,0,17,0,0,0,0,2.27,0
"657",2018,37,18530.0008711723,"Low",0,0,2,0,0,0,0,2.27,0
"658",2018,131,49382.0017356671,"Low",0,0,0,1,0,0,1,2.27,0
"659",2018,2,34827.410092305,"Medium",2,49,103,4,0,1,2,2.27,1
"660",2018,71,12364.9998965358,"High",0,0,50,1,2,0,3,2.27,0
"661",2018,99,17633.9987615012,"Very Low",0,0,2,0,0,0,0,2.27,0
"662",2018,104,33323.3550758571,"Low",0,0,11,4,1,0,4,2.27,0
"663",2018,69,8261.0957427627,"Medium",0,0,39,3,1,0,2,2.27,0
"664",2018,4,10885.5883950561,"High",0,54,15,0,0,0,0,2.27,0
"665",2018,62,22646.0588253254,"High",0,0,48,1,0,0,3,2.27,0
"666",2018,18,12319.8178047775,"Medium",1,29,2,2,0,0,1,2.27,0
"667",2018,80,14717.0001286815,"High",1,0,1,1,0,1,0,2.27,0
"668",2018,45,37169.295972693,"Low",0,0,12,0,0,0,0,2.27,0
"669",2018,23,11661.9999527361,"High",0,28,1,0,0,0,0,2.27,0
"670",2018,67,8155.99982207788,"Medium",0,0,3,0,0,0,0,2.27,0
"671",2018,7,23550.3772646658,"Medium",0,33,1,0,0,0,0,2.27,0
"672",2018,137,56657.9994328109,"Medium",3,0,26,5,1,0,4,2.27,1
"673",2018,60,8132.67397082719,"Medium",0,0,4,0,0,0,0,2.27,0
"674",2018,52,23607.7252585279,"Very Low",0,0,0,0,0,0,1,2.27,0
"675",2018,39,24938.0018167945,"Low",0,0,1,0,0,0,0,2.27,0
"676",2018,111,23272.948986835,"Medium",0,0,12,1,0,0,2,2.27,1
"677",2018,41,10218.0000873424,"Low",2,0,0,1,0,0,0,2.27,0
"678",2018,47,28651.9981496986,"Low",2,0,6,0,0,0,0,2.27,0
"679",2018,113,19250.3864775561,"High",1,0,2,2,0,0,0,2.27,1
"680",2018,103,16094.9980062321,"Very Low",0,0,3,0,0,0,0,2.27,0
"681",2018,30,18607.0010213519,"Medium",1,0,3,1,0,0,0,2.27,0
"682",2018,19,10988.000796113,"Medium",0,62,0,0,0,0,0,2.27,0
"683",2018,132,46462.4105249809,"Low",2,0,228,6,0,0,2,2.27,0
